global_prod_id,product_name
P1406,فيرميزول 6قرص
P1407,فياجرا 100مجم 4قرص
P1408,نيتروماك ريتارد 2.5مجم 60ك س جديد
P1409,بروفين 400مجم 30قرص س ج
P1410,بورجازون بلس مرهم 20جرام
P1411,لوفير800مجم اقراص
P1412,رينوكالم اقراص
P1413,سيفاكسون 1جم وريد
P1414,زانوجليد 2/30مجم 30قرص
P1415,ماريفان 5مجم اقراص
P1416,اوميز 20مجم 14كبسول س ج
P1417,بيزوكارد 5مجم 30قرص
P1418,ديرماتين كريم
P1419,ريجين 5% فوم
P1420,كولوفرين دى 30قرص
P1421,جالفز ميت 50/500مجم 30قرص
P1422,شارتوريج كو 80/5مجم 28قرص
P1423,فلازاكور 6مجم 10قرص س ج
P1424,انزيماكس دوال ريليس 10ك
P1425,نولافر كبسول
P1426,هيبتا كارباميد كريم
P1427,رويال جينسوفيتا فيت جى كبسول
P1428,بالمينيريف 600مجم 30 كبسولة
P1429,جاستن بلو شامبو كبير 175مل
P1430,لاميفين 125مجم 14قرص
P1431,تريلبتال300مجم اقراص/غالى
P1432,ازادرم كريم س ج
P1433,دافاليندى 10000وحدة 30قرص
P1434,اتور 10مجم 7قرص
P1435,برونشيكم شراب
P1436,ال كارنتين بلس 20قرص س ج
P1437,انتوكس 30قرص س ق
P1438,لوبريكف شراب
P1439,بيبى نديف ماء بحر
P1440,تيراتام شراب_120
P1441,سيستون  اقراص س ق
P1442,فيتامين هـ 400مجم _24كبسول
P1443,كابرون 20قرص
P1444,اوروفيكس قرنفل مضمضة
P1445,ايموكسكلاف 625مجم 10قرص
P1446,ليمتلس كوكيو 10_100مجم
P1447,هيرو بيبى نيوتراسينس 3 لبن
P1448,بانادول ادفانس 48قرص س ج
P1449,اجيرا كريم حب الشباب
P1450,ادولور  30مجم 3امبول
P1451,كريستور 10مجم 28قرص س ج
P1452,كليكسان 80 م/ثلاجه_417
P1453,انتينال كبسول
P1454,موفليكس اسبرى
P1455,نولافر كريم س ج
P1456,نوستامين قطرة س ج
P1457,جيفسكون 24كيس _نعناع
P1458,ديكساميثازون 3امبول /العامريه
P1459,هيرتونيك 60كبسول س ج
P1460,باور كابس 2شريط اقراص_40
P1461,باور كولد اند فلو شريطين_42
P1462,سينوبريت فورت اقراص
P1463,سينوبريت عادى 50قرص س.ج
P1464,فيلداجلوز 50/1000مجم 30قرص_147
P1465,دافركس اقراص
P1466,سايميدل شراب
P1467,كارفيد 25مجم اقراص_81
P1468,لاكتيفينور 35قرص س ج
P1469,ماكسيلاز شراب 100مللى صغير
P1470,نازوبيكترا بخاخ للانف 120 جرعة
P1471,هاى بيوتك 228مجم شراب
P1472,وان تو ثرى شراب
P1473,ياسمين 21قرص س ج
P1474,اتكوجليفلوزين 25 مجم اقراص
P1475,بديالايت 200 مل تفاح محلول للجفاف
P1476,افيل 6امبول س ج
P1477,نكسيكيور 40مجم 20قرص س ج
P1478,جلابتيفا بلس 50/1000مجم 30قرص
P1479,اناللرج  أقراص 30 جنيه
P1480,اورسوفالك اقراص _ 122
P1481,توسى اى بى ام شراب
P1482,روماتيزين كريم صغير30جم
P1483,شوجارلو بلس 50/1000مجم 30قرص
P1484,كوليروز 10مجم 21قرص
P1485,كونكور عادى 5مجم 30قرص
P1486,ايموكس 500مجم 16كبسول س ج
P1487,لبن بيبلاك اي سي
P1488,بيتاديرم كريم صغير
P1489,ديسبركام 6امبول
P1490,زيرتك نقط س ج
P1491,سيلينجينا شامبو كبير
P1492,سيبتازول اقراص علبه كبيرة س ج
P1493,فيروديب شراب
P1494,فيروجلوبين 30كبسول
P1495,كيتوفان 50مجم 30كبسول س ج
P1496,ليمتلس بريناتال ماكس
P1497,ليبانتيل سوبرا 160مجم 30قرص س ج
P1498,ميوكوستا 20قرص س ج
P1499,ميلانو فرى كريم س ج
P1500,نيفيكسال قطرة
P1501,فلاجيل 500مجم 20قرص
P1502,اورجانيك نيشن كو كيو10 30ك
P1503,اورجانيك نيشن ميلاتونين 5مجم 60قرص
P1504,تريسيبا 100وحده/ثلاجه
P1505,افيتركس جيل 100جرام
P1506,اكسفورج 5 اتش سى تى 14قرص
P1507,الدوميت 250مجم 30قرص س ج
P1508,سنجولير 10مجم 14قرص
P1509,توسيستوب شراب
P1510,كونتا فيفر شراب
P1511,نورفاسك فال 10/160مجم 30قرص
P1512,زيروفازيت 10/40مجم 30قرص س ج
P1513,نيبليت 5مجم 14قرص
P1514,برونكو برو نقط س ج
P1515,فلاموتال 600مجم 20قرص_56
P1516,انداجرا 12قرص
P1517,شوجارلو بلس 50/500مجم 30قرص س ج
P1518,سيريتيد ديسكس 500مكجم 60جرعة س ج
P1519,فيلوسيف 1جم 8قرص
P1520,تارج 160مجم 14قرص س ج
P1521,كابوزايد 3شريط._93
P1522,كال ماج عادى 30قرص_177
P1523,نابيزول 20جم 14ك
P1524,اتاكاند 12.5/16 بلس 14قرص
P1525,تجريتول سى ار 400مجم 20قرص
P1526,برايم روز بلاس 30كبسول
P1527,الليرجيل شراب
P1528,توبى جينت سيبم _275
P1529,دوفاستون 60قرص_386
P1530,كو تارج 80/12.5مجم 14قرص
P1531,موتيليم اقراص 4شريط_100
P1532,موبيتيل 15مجم 10قرص س ج
P1533,جينوكونازول 8%كريم س ج
P1534,زيثرون 500مجم 5قرص
P1535,زيسبيرون 4مجم - 10 قرص
P1536,دانتريلاكس مركب 30كبسول س ج
P1537,ابيكساتراك2.5م/30قرص/غالى366جنيه
P1538,اوجمنتين إى إس 600شراب_169
P1539,ديسبركام جيل كبير_19
P1540,بانادول اوبتيزورب (اكسترا) 24قرص صغير
P1541,سبازموديجستين اقراص
P1542,ديفيدو 3شريط _141
P1543,اميولانت شراب
P1544,سويتال برطمان ستيفا اخضر
P1545,ديفارول امبول
P1546,هيرو او ار اس جفاف فراولة 200مل
P1547,نانازوكسيداقراص_114
P1548,دروسبيفيم 21قرص
P1549,دلتارينو بخاخ
P1550,نيوروتون 30قرص س ج
P1551,نيرفيزام 30كبسول س ج
P1552,نتالوبالم 30كبسول س ق لاغى
P1553,اندوفيت بلس شراب
P1554,جاستروموتيل شراب س ج
P1555,مارفيل كريم
P1556,تريتوسبوت كريم صغير
P1557,تريتوسبوت كريم كبير_66
P1558,تريتيكو 50مجم 20قرص_38
P1559,اورسوبلس كبسول
P1560,كوردارون 3شريط س ج
P1561,سينوبار اس صابون
P1562,تافانيك 500مجم 5قرص س ج
P1563,تريكتين اقراص _ 46
P1564,دياميكرون ام ار 60مجم 30قرص س ج
P1565,امبروبرو 20مجم 20قرص استحلاب نعناع
P1566,ميركافا اكياس
P1567,لانتوس سولو ستار علبة س ج
P1568,سيفوبيد 1جرام فيال
P1569,سانسوفيت كالسيوم 160مللى كبير
P1570,فانج رير شاور جيل/سيف لايف_160
P1571,ماكسوفاج 1000 اكس ار_72
P1572,كتافلام 6امبول
P1573,ادول اقراص عادى
P1574,فليكسوتيد 125 ميكرو - 60بخة س ج
P1575,اوميجالوست 30 كبسولة
P1576,بوليمير كبار
P1577,جوسبرين 81مجم 60قرص_81
P1578,ايفرزين اقراص_24قرص
P1579,بيبرا 20مجم 28قرص
P1580,جينيرا 21قرص س ج
P1581,زيكلندو 1% فوم سبراى بديل كلينداسول
P1582,سيبانوين جيل لحب الشباب
P1583,كيوتابكس 100مجم 30قرص
P1584,نافوبروكسين 20ق بلس
P1585,لنجوكورت 1مجم 20امبول استنشاق
P1586,لنجوكورت 0.25مجم 20امبول استنشاق
P1587,ديكلوبرو 150مجم اقراص
P1588,اكسفورج 10/160مجم 14قرص
P1589,اوكتوفنت سى ار اقراص
P1590,كوفيرام 5/5مجم 15قرص
P1591,ستاتوكاست 10مجم 10قرص
P1592,ستار فيل غسول حب شباب اخضر صغير 100ملل
P1593,بديكورت فورت شراب س ج
P1594,امريزول شراب
P1595,انتودين 6امبول ثلاجة
P1596,دومرايوس اسبراى_60ملي
P1597,سوبر كيدز 60 جاميز
P1598,ريالتريس بخاخ انف
P1599,ليمتلس ان استيل سيستايين بلس
P1600,ميدالجيسك باراسيتامول محلول وريدى
P1601,ناو اوميجا 3 كبسول_30ك
P1602,تجريتول 200 سى ار 20قرص
P1603,توجيو سولوستار بالقلم /ثلاجه
P1604,فيزومير بيبى سبراى
P1605,بلينديل 5مجم 30قرص س ج
P1606,فورفنت شراب س ج
P1607,ديامونركتا 5م/30قرص/غالى
P1608,اوميجا 3شراب
P1609,سيتابرونكس 5مجم 14قرص
P1610,فينادون شراب س ج
P1611,لى لى دش مهبلى س ج
P1612,ديبوفورت ب12امبول
P1613,باى الكوفان 30قرص س ج
P1614,كلاريتين شراب
P1615,كونجستال شراب
P1616,سيفيتيل فوار ابيكو
P1617,فيتاسيد ج فوار اقراص
P1618,ميجاليز شراب_31
P1619,فورسيجا 10مجم 28قرص س ج
P1620,اركوكسيا 90مجم 14قرص
P1621,اومنيفورا امبول
P1622,كولشيسين   أقراص_190
P1623,ديكسازون 60قرص س ج
P1624,فافرين 100مجم 30قرص س ج
P1625,تريكتين  شراب
P1626,بانادول كولد اند فلو  اقراص
P1627,دابابليكس ميت  1000/10 مجم اقراص
P1628,لازيلاكتون 50مجم 30قرص س ج
P1629,اسبوسيد مضغ اطفال س ج
P1630,ايزاكارد 75مجم 30قرص_51
P1631,ايراستابكس تريو 10/40/25مجم 30قرص
P1632,ثيوتاسيد 600مجم مركب 30قرص
P1633,ليفرين كبسول
P1634,ميتاكارديا 30قرص
P1635,سولفيكس جيل بلس 120جم كبير س ج
P1636,ميتاكارديا ام ار 30قرص س ج
P1637,زيلون فورت شراب
P1638,سيلجون 20قرص س ج
P1639,اوبلكس شراب_31
P1640,كولداتريكسى 30قرص س ج
P1641,يوثيروكس100مجم 4شريط اقراص
P1642,فايركتا 12قرص
P1643,ابيدون شراب س ج
P1644,اوروفكس مضمضة نعناع
P1645,اوتريفين كبار س ج
P1646,سيدامكس 20قرص
P1647,مالتى ريلاكس 5مجم 20قرص س ج
P1648,فروست سبراى
P1649,ريكوكسيبرايت 90مجم 20قرص
P1650,كوانزيم كيو 20كبسول
P1651,ميوكوفللين   شراب
P1652,ميجاليز 30قرص س ج
P1653,ديجستين اقراص
P1654,ليمتلس بريناتال اورجينال كبسول
P1655,انتى كوكس 6 امبول
P1656,زولامول قطره
P1657,فى جون 100 مجم 8 قرص
P1658,ليفابيون 6امبوله كبير_96
P1659,ستيرونات نور 20قرص
P1660,جاراميسين   كريم 15جم صغير
P1661,وينزوكسيب 90مجم 30قرص س ج
P1662,الفانوفا قطرة عادية س ج
P1663,اوركازيد قطرة
P1664,ستربتوكين 20قرص س ج
P1665,فلوموكس 1000مجم 15قرص
P1666,تورسيريتك 20مجم 30قرص س ج
P1667,سيتال شراب س ج
P1668,ميوكوسول  كبسول_26
P1669,هاى بوتنسى اقراص
P1670,البندازول اقراص_46
P1671,الوكيتا سبراي اسود
P1672,ديجست ايزي كبسول _ 94
P1673,اكستريم شيكولاته لاغى
P1674,دافاليندى  امبول
P1675,اوتريفين نقط اطفال س ج
P1676,رواتينكس45كبسول س ق لاغى
P1677,بارامول 1 جم اقراص
P1678,تلفاست شراب س ج
P1679,جلوكوفاج 500مجم 50قرص س ج
P1680,كلاريتين 20قرص س ج
P1681,روسيتور 10مجم 14قرص
P1682,فوربيدوس بخاخ_334
P1683,نيرفاكتوري 30كبسول
P1684,كوجينتول اقرص
P1685,ليزبيرج املو 5/20 مجم اقراص
P1686,ديباكين كرونو 30قرص
P1687,فيدروب نقط _26
P1688,كارباميد كريم ممفيس
P1689,اكسارونت 5 م اقراص
P1690,ابيفاسى 5000 فيال _500
P1691,اتوريزا 40/10مجم 28قرص
P1692,اسبرين بروتكت 100مجم 30قرص س ج
P1693,افيروزوليد600م اقراص_231
P1694,اولابكس 10م/اقراص/غالى
P1695,سوبراكس 400مجم 5كبسول
P1696,فوناسبير 20مجم 14قرص س ج
P1697,بيبرا20مجم 21قرص لاغى
P1698,ريلاكس 30كبسول
P1699,لوسار بلس اقراص
P1700,بيتولفيكس امبولات س ج
P1701,برونشيكم شراب س ق  لاغى
P1702,نيستوجين 1 لبن
P1703,بايوليجام 100/60 مجم كبيييير 8 قرص
P1704,زيرتك شراب س ج
P1705,بلافكس 75مجم 28قرص مصرى
P1706,كونترولوك40م/أقراص_188.
P1707,الفنترن اقراص 87جنيه
P1708,كيبوركس 1جم اقراص
P1709,كالسيترون 30كبسول س ج
P1710,جينوزول 400 لبوس
P1711,سبكتون  100مجم - 20ق
P1712,بيبزول 40مجم 7كبسول
P1713,هيموجيت امبول
P1714,تارج 80مجم 14قرص س ج
P1715,افيروثيازيد 5/40/25مجم 30قرص
P1716,اكتوزنك 20كبسول
P1717,كونكور بلس 5مجم 30قرص
P1718,لوسترال 20قرص _136
P1719,يو ريتشي كارباميد كريم
P1720,سيرازيت اقراص  100ج
P1721,اندرال 10مجم 50قرص س ج
P1722,ليمتلس الزايم ماكس
P1723,بانتولوك 40مجم 14قرص_102
P1724,سبانيلا ام ار 35مجم 30قرص س ج
P1725,اريسبت 5مجم 14قرص / غالى
P1726,اليكا ام كريم س ج
P1727,اوكاربون 30قرص س ق
P1728,دوروفين كبسول   153ج
P1729,ايزاكارد 100 مجم اقراص _ 51
P1730,ريكوكسيبرايت 120مجم 7قرص س ج
P1731,سيريبرولايسين5مجم 5امبول س ق لاغى
P1732,هيرو برطمان موز ويوسفى وكمثرى
P1733,سيترافورت بديل يوراليت _208
P1734,سولوفريش قطرة
P1735,سيفاكسون 1جم عضل_69
P1736,بانادول مايجرين 30قرص س ج
P1737,ديكابرينو 2امبول
P1738,فليكسونيز بخاخ س ج
P1739,كاربيمازول اقراص _ 60
P1740,ايزوجاست 40مجم 14كبسول علبة صغيرة
P1741,اتور 20مجم 10قرص س ج
P1742,ابيكسيدون 2مجم 20قرص
P1743,كلوزابكس 100مجم 50قرص س ج
P1744,سليبركس 200مجم 15كبسول س ج
P1745,ليفوفلوكساسين 750مجم 5قرص ماركيرل
P1746,ناتريلكس اس ار 30قرص س ج
P1747,امينو ماش د3 5000وحده 30قرص
P1748,توتافيت كبسول
P1749,فيناكس 30قرص س ج
P1750,بيرفورما 5% سبراى س ج
P1751,فورفلوزين10مجم  عادى اقراص _306
P1752,اوكسيمت نقط اطفال س ج
P1753,نيورونتين 300مجم 20كبسول س ج
P1754,انسيلاكوكس 120مجم 10قرص
P1755,دياسيرين 50مجم 30كبسول س ج
P1756,لارى برو 20قرص استحلاب س ج
P1757,ار اكس كريم كبير
P1758,اسبوسيد 75مجم اقراص
P1759,ايراستابكس كو 10/40مجم 30قرص س ج
P1760,ايفبرونت شراب س ج
P1761,زيلون شراب_34
P1762,مارك فاست   أقرص_54
P1763,ايراستابكس تريو 5/20/12.5مجم 30قرص
P1764,سايمثيكون نقط العامريه س ج
P1765,هاى فريش قطرة س ج
P1766,انفيستا بديل الزيت/ سيف لايف_130
P1767,ايموكسكلاف 457مجم شراب _ 67
P1768,تيرمينال اسبراى لتساقط الشعر/سيف لايف
